idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i
A2196WCNDZULFS,4,Low Debt,5,1006,846,846,0,0,846,0,0,0,4289,0,0,-4150,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,5,"No, I don't think so.",Female,39,South Dakota,White,Some college,Non college graduate,No,Yes,A little,I tried to figure out what would make me the most money. I wanted to for sure pay off the debt with the highest interest rate.,Moderately important,Moderately important,Extremely important,I probably would make a chart and figure out exactly how much money I would make from each different option.,,0.75,1,1,1,0,4289,0,300,6400,0,-4150,,,,,,,,,35
A21T8Q07XJGFZM,0,No Debt,2,404,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,1,1,no I did not,Female,30,Wisconsin,White,Some college,Non college graduate,Yes,Yes,A little,I choose to allocate all my endowment the first savings account because it had the highest interest rate. By investing everything into this savings account with a savings rate of 20% I hoped to make the most money this way.,Slightly important,Slightly important,Extremely important,"I think I would do exactly what I did again. I allocated all available funds to the account with the highest interest rate. I don't think there's a way that I could have made more money by doing something differently, of course I could be wrong but  I would follow the same strategy. I'm happy with my payoff amount.",1,0.2,0.8,,0,1,,,,,,,,,,,,,,,36
A21T8Q07XJGFZM,1,No Debt,2,692,500,900,,,900,0,,,2900,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,no I did not,Female,30,Wisconsin,White,Some college,Non college graduate,Yes,Yes,A little,I choose to allocate all my endowment the first savings account because it had the highest interest rate. By investing everything into this savings account with a savings rate of 20% I hoped to make the most money this way.,Slightly important,Slightly important,Extremely important,"I think I would do exactly what I did again. I allocated all available funds to the account with the highest interest rate. I don't think there's a way that I could have made more money by doing something differently, of course I could be wrong but  I would follow the same strategy. I'm happy with my payoff amount.",,0.2,0.8,1,1,1,,,,,,,2900,0,600,4300,900,1500,0,0,36
A21T8Q07XJGFZM,2,No Debt,2,436,640,640,,,640,0,,,3540,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no I did not,Female,30,Wisconsin,White,Some college,Non college graduate,Yes,Yes,A little,I choose to allocate all my endowment the first savings account because it had the highest interest rate. By investing everything into this savings account with a savings rate of 20% I hoped to make the most money this way.,Slightly important,Slightly important,Extremely important,"I think I would do exactly what I did again. I allocated all available funds to the account with the highest interest rate. I don't think there's a way that I could have made more money by doing something differently, of course I could be wrong but  I would follow the same strategy. I'm happy with my payoff amount.",,0.2,0.8,1,1,1,,,,,,,3540,0,600,4300,900,1500,0,0,36
A21T8Q07XJGFZM,3,No Debt,2,479,768,768,,,768,0,,,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no I did not,Female,30,Wisconsin,White,Some college,Non college graduate,Yes,Yes,A little,I choose to allocate all my endowment the first savings account because it had the highest interest rate. By investing everything into this savings account with a savings rate of 20% I hoped to make the most money this way.,Slightly important,Slightly important,Extremely important,"I think I would do exactly what I did again. I allocated all available funds to the account with the highest interest rate. I don't think there's a way that I could have made more money by doing something differently, of course I could be wrong but  I would follow the same strategy. I'm happy with my payoff amount.",,0.2,0.8,1,1,1,,,,,,,4308,0,600,4300,900,1500,0,0,36
A21T8Q07XJGFZM,4,No Debt,2,728,922,922,,,922,0,,,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no I did not,Female,30,Wisconsin,White,Some college,Non college graduate,Yes,Yes,A little,I choose to allocate all my endowment the first savings account because it had the highest interest rate. By investing everything into this savings account with a savings rate of 20% I hoped to make the most money this way.,Slightly important,Slightly important,Extremely important,"I think I would do exactly what I did again. I allocated all available funds to the account with the highest interest rate. I don't think there's a way that I could have made more money by doing something differently, of course I could be wrong but  I would follow the same strategy. I'm happy with my payoff amount.",,0.2,0.8,1,1,1,,,,,,,5230,0,600,4300,900,1500,0,0,36
A22DVMN2Y3XHWA,0,Low Debt,3,321,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,2,2,0,9,11,No,Female,23,Florida,White,Some college,Non college graduate,No,Yes,None,I wanted to pay off the debt that was really costing me in percentage. But after that I wasted more money paying off the debt than I did adding to savings so I just stacked the savings.,Moderately important,Slightly important,Extremely important,I would do the same o think. Maybe I wouldnât pay any of that second debt and instead save it for the higher interest rate ,1,0.75,1,,0,0,,,,,,,,,,,,,,,37
A22DVMN2Y3XHWA,1,Low Debt,3,793,500,2900,0,0,1000,0,600,1300,1000,0,0,-3000,300,6400,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4,0,4,9,11,No,Female,23,Florida,White,Some college,Non college graduate,No,Yes,None,I wanted to pay off the debt that was really costing me in percentage. But after that I wasted more money paying off the debt than I did adding to savings so I just stacked the savings.,Moderately important,Slightly important,Extremely important,I would do the same o think. Maybe I wouldnât pay any of that second debt and instead save it for the higher interest rate ,,0.75,1,0.34482759,0,0,1000,0,300,6400,0,-3000,,,,,,,,,37
A22DVMN2Y3XHWA,2,Low Debt,3,374,415,415,0,0,415,0,0,0,1415,0,0,-3000,300,6400,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,9,11,No,Female,23,Florida,White,Some college,Non college graduate,No,Yes,None,I wanted to pay off the debt that was really costing me in percentage. But after that I wasted more money paying off the debt than I did adding to savings so I just stacked the savings.,Moderately important,Slightly important,Extremely important,I would do the same o think. Maybe I wouldnât pay any of that second debt and instead save it for the higher interest rate ,,0.75,1,1,1,0,1415,0,300,6400,0,-3000,,,,,,,,,37
A22DVMN2Y3XHWA,3,Low Debt,3,303,498,498,0,0,498,0,0,0,1913,0,0,-3000,300,6400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9,11,No,Female,23,Florida,White,Some college,Non college graduate,No,Yes,None,I wanted to pay off the debt that was really costing me in percentage. But after that I wasted more money paying off the debt than I did adding to savings so I just stacked the savings.,Moderately important,Slightly important,Extremely important,I would do the same o think. Maybe I wouldnât pay any of that second debt and instead save it for the higher interest rate ,,0.75,1,1,1,0,1913,0,300,6400,0,-3000,,,,,,,,,37
A22DVMN2Y3XHWA,4,Low Debt,3,509,598,598,0,0,598,0,0,0,2511,0,0,-3000,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,11,No,Female,23,Florida,White,Some college,Non college graduate,No,Yes,None,I wanted to pay off the debt that was really costing me in percentage. But after that I wasted more money paying off the debt than I did adding to savings so I just stacked the savings.,Moderately important,Slightly important,Extremely important,I would do the same o think. Maybe I wouldnât pay any of that second debt and instead save it for the higher interest rate ,,0.75,1,1,1,0,2511,0,300,6400,0,-3000,,,,,,,,,37
A231KDND93GAVX,0,Low Debt,5,1888,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,2,2,0,1,3,No! not very hard understand,Female,37,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,To gain more points,Slightly important,Extremely important,Very important,Allocate more points in the place where the interest is more,2,0.810000002,0.800000012,,0,0,,,,,,,,,,,,,,,38
A231KDND93GAVX,1,Low Debt,5,1906,500,1900,0,0,300,200,1000,400,1300,200,400,-3900,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,No! not very hard understand,Female,37,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,To gain more points,Slightly important,Extremely important,Very important,Allocate more points in the place where the interest is more,,0.810000002,0.800000012,0.15789473,0,0,1300,200,300,6400,400,-3900,,,,,,,,,38
A231KDND93GAVX,2,Low Debt,5,1144,510,510,0,0,210,100,100,100,1510,300,500,-3800,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,No! not very hard understand,Female,37,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,To gain more points,Slightly important,Extremely important,Very important,Allocate more points in the place where the interest is more,,0.810000002,0.800000012,0.41176471,0,0,1510,300,300,6400,500,-3800,,,,,,,,,38
A231KDND93GAVX,3,Low Debt,5,929,582,832,0,0,700,0,100,32,2210,50,600,-3768,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,No! not very hard understand,Female,37,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,To gain more points,Slightly important,Extremely important,Very important,Allocate more points in the place where the interest is more,,0.810000002,0.800000012,0.84134614,0,0,2210,50,300,6400,600,-3768,,,,,,,,,38
A231KDND93GAVX,4,Low Debt,5,841,714,754,0,0,700,0,48,6,2910,10,648,-3762,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,No! not very hard understand,Female,37,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,To gain more points,Slightly important,Extremely important,Very important,Allocate more points in the place where the interest is more,,0.810000002,0.800000012,0.92838198,0,0,2910,10,300,6400,648,-3762,,,,,,,,,38
A240OTT1T85UGT,0,No Debt,2,269,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,2,2,no,Male,36,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A little,allocate all funds to the highest interest account,Not at all important,Not at all important,Extremely important,same as i had used,1,0.5,1,,0,1,,,,,,,,,,,,,,,39
A240OTT1T85UGT,1,No Debt,2,905,500,900,,,900,0,,,2900,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,no,Male,36,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A little,allocate all funds to the highest interest account,Not at all important,Not at all important,Extremely important,same as i had used,,0.5,1,1,1,1,,,,,,,2900,0,600,4300,900,1500,0,0,39
A240OTT1T85UGT,2,No Debt,2,529,640,640,,,640,0,,,3540,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,no,Male,36,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A little,allocate all funds to the highest interest account,Not at all important,Not at all important,Extremely important,same as i had used,,0.5,1,1,1,1,,,,,,,3540,0,600,4300,900,1500,0,0,39
A240OTT1T85UGT,3,No Debt,2,6665,768,768,,,768,0,,,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,no,Male,36,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A little,allocate all funds to the highest interest account,Not at all important,Not at all important,Extremely important,same as i had used,,0.5,1,1,1,1,,,,,,,4308,0,600,4300,900,1500,0,0,39
A240OTT1T85UGT,4,No Debt,2,735,922,922,,,922,0,,,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2,2,no,Male,36,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A little,allocate all funds to the highest interest account,Not at all important,Not at all important,Extremely important,same as i had used,,0.5,1,1,1,1,,,,,,,5230,0,600,4300,900,1500,0,0,39
A2488KXHWJTJR7,0,No Debt,2,1091,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,1,1,No ,Female,43,Alabama,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,I look into the interest rate before making the decision ,Very important,Extremely important,Extremely important,I always put the endowment towards only on savings bank account with highest interest rate. which helped me to get more points,1,0.2,0.9,,0,0,,,,,,,,,,,,,,,40
A2488KXHWJTJR7,1,No Debt,2,948,500,900,,,400,100,,,2000,500,700,4600,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,No ,Female,43,Alabama,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,I look into the interest rate before making the decision ,Very important,Extremely important,Extremely important,I always put the endowment towards only on savings bank account with highest interest rate. which helped me to get more points,,0.2,0.9,0.44444445,0,0,,,,,,,2000,500,700,4600,900,1500,100,300,40
A2488KXHWJTJR7,2,No Debt,2,588,540,1040,,,1040,0,,,3040,0,700,4600,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No ,Female,43,Alabama,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,I look into the interest rate before making the decision ,Very important,Extremely important,Extremely important,I always put the endowment towards only on savings bank account with highest interest rate. which helped me to get more points,,0.2,0.9,1,1,0,,,,,,,3040,0,700,4600,900,1500,0,0,40
A2488KXHWJTJR7,3,No Debt,2,408,698,698,,,698,0,,,3738,0,700,4600,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No ,Female,43,Alabama,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,I look into the interest rate before making the decision ,Very important,Extremely important,Extremely important,I always put the endowment towards only on savings bank account with highest interest rate. which helped me to get more points,,0.2,0.9,1,1,0,,,,,,,3738,0,700,4600,900,1500,0,0,40
A2488KXHWJTJR7,4,No Debt,2,575,838,838,,,838,0,,,4576,0,700,4600,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No ,Female,43,Alabama,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,I look into the interest rate before making the decision ,Very important,Extremely important,Extremely important,I always put the endowment towards only on savings bank account with highest interest rate. which helped me to get more points,,0.2,0.9,1,1,0,,,,,,,4576,0,700,4600,900,1500,0,0,40
